label	company_name
87	Unqork
84	Qwil
27	BG Medicine
21	Fovea Pharmaceuticals
94	Pliant Therapeutics
110	Varsity Tutors
110	Freshly
1	Decibel Therapeutics
215	Tantan
78	ZeaChem
87	Acko General Insurance
29	Invuity
184	Sonim Technologies
88	YunQuNa
67	ideeli
2	GreenVolts
58	Version 1
30	Quanta
44	Covagen
160	Newlinks Technology
218	VideoAmp
191	Sift
39	Phenomix
104	Ethos Life
147	Intrinsity
109	Integral Access
227	Percolate
11	Agensys
111	MAPPER Lithography
199	Ayasdi
86	Mahindra finance
78	Green Charge Networks
25	Vertos Medical
108	Cleversafe
116	Linkem
50	Kolonial.no
174	Deputy
15	Knopp Biosciences LLC
65	E-LeatherGroup
31	Collegium Pharmaceutical
46	Grand Rounds
78	Bioenergy DevCo
181	Siano Mobile Silicon
60	GuardiCore
104	Kyber Network
225	InMyShow
77	ShopEx
113	Alaris Royalty
166	Epigenomics
2	Golden Energy and Resources (Gear)
56	Jushuitan Network Technology
230	Depop
84	Tink
163	RealtyShares
49	TOGO
147	SiTime
118	Tiqets
167	Prescient
135	Tidemark
47	Oak Street Health
42	Unilife Corporation
3	Nabsys
224	Feedback Infra
199	Dynamic Yield
20	MAP Pharmaceuticals
95	NeuroMetrix
167	TPI Composites
28	MicuRx Pharmaceuticals
137	SolarBridge Technologies
179	CARE Hospitals Group
167	Terabeam
131	Workato
131	Chef Software
49	LuxN
20	Iterum Therapeutics
116	Helios Towers DRC
207	CitiXsys
167	Invacare
227	Andale
163	Oriente
3	Pharmion
12	Calithera Biosciences
192	SmartRecruiters
184	Aerohive Networks
167	Svenska Cellulosa Aktiebolaget (SCA)
140	Lilliputian Systems
52	AutocloudPro
11	Inotek Pharmaceuticals
86	Hero FinCorp
113	Castle Trust
205	Jobandtalent
144	WHOOP
28	Allen Institute for Brain Science
124	Splice
195	Copan Systems
90	Travelzen.com
147	1366 Technologies
186	Amrest
227	iSpace China
84	PayIt
44	HiFiBiO
189	QuantumShift Communications
227	CoreOptics
87	iPipeline
29	Inivata
84	Xoom
167	Ogin
49	Zongteng Network
42	Tryton Medical
87	Goji
41	Palatin Technologies
116	Actility
148	Factual
212	KKBOX
201	NGINX
230	Tile
197	PrecisionHawk
116	Network Elements
217	Perfect Commerce
84	Tyro Payments
24	PolyPid
84	USA Technologies
2	9REN group
80	Oblong Industries
140	Formlabs
83	Telsima
167	GEKA
179	TigerConnect
6	YOPA
188	Farmer's Edge Laboratories
104	Tradeplus24
17	Receptos
137	SMART WIRES
125	Visage Mobile
190	ipsy
124	Claranet
102	Lyra Health
204	Advision Media
204	RLJ Entertainment
31	Scholar Rock
20	ASLAN Pharmaceuticals
12	Jounce Therapeutics
171	PINTEC
220	Brightcom Group (formerly LYCOS Internet Ltd)
107	Row44
34	Bustos Media
227	Ancient Nutrition
11	Poxel
3	VIRxSYS
174	Talentsoft
21	Intersect ENT
13	Lyndra Therapeutics
65	Carwow
156	Vector Launch
72	Satin Creditcare Network
28	Nuron Biotech
84	Pago Rural
95	CellNovo
210	WildTangent
38	Psioxus Therapeutics
190	Xyb2b
207	Luxoft
132	Beijing TransWiseway Information Technology
191	GO Outdoors
186	Dailuobo
39	Cylene Pharmaceuticals
47	Cloudnine Hospitals
7	KS Distribution
29	Torax Medical
184	Tarana Wireless
230	Inkling Systems
192	Capillary Technologies
188	Attivio
12	Aclaris Therapeutics
208	Culture Trip
214	FilmRise
59	Alta Wind Energy Center
72	JM Financial
193	Copper
185	Edita Food Industries
97	Cruzeiro do Sul
59	U.S. Geothermal
6	UDR
41	GlycoMimetics
1	Celyad
39	Archemix
23	Aurora Biofuels
95	REVA Medical
174	Reflektive
137	Soraa
115	Capella
52	FourKites
82	Shineon
28	Edge Therapeutics
8	SQZ Biotech
24	3D Medicines
84	Clip
24	Savara Pharmaceuticals
56	Greenwave Systems
116	@link Networks
189	Envion
44	4SC
132	PayFit
212	Komli Media
203	Spot Runner
172	Blockstream
1	PhotoThera
47	SERMO
191	Yotpo
30	Svelte Medical Systems
213	Artsy
113	IEX Group
1	BiolineRx
167	Carpetright
19	Tokheim
180	Sanera Systems
39	UCB Pharma
201	G2
170	Sarenza
30	Miramar Labs
48	Free Now
147	Zenverge
128	HubSpot
12	Pulmatrix
96	Lesara
11	ProterixBio
122	Serendipity Labs Coworking
132	Pushpay
57	Optimal Solutions Integration
201	Jaunt
20	Presidio Pharmaceuticals
19	Enzen Global Solutions
84	Moretickets
86	Drip Capital
94	Novast
23	Rubicon Research
72	Everest Infrastructure Partners
224	Ankura Consulting Group
92	Uniasselvi
113	BorrowersFirst
228	Dream11
80	ZoomSystems
39	Ethomed
19	Upcurve Energy
115	BigBand Networks
113	Atlanticus
164	Sipix
55	Avast
34	Versa Media Capital
157	blu eCigs
141	4:33 Creative Lab
66	ASIMCO Technologies
56	Acadine Technologies
219	Society of Grownups
114	United Fiber & Data
189	ByteGrid
170	Diamond Foundry
110	Harry and David
207	Exterro
113	Qredits
139	Codemasters
186	Panera Bread
58	OpenText Corporation
221	Digex
98	Sesame Street
19	Nadel and Gussman
30	Xinrong
213	CSquared
125	Xforceplus
228	incuVest
54	Aqua Security
80	Dish TV India
30	Ankon Medical Technologies
59	Eagle Creek Renewable Energy
85	Thomas Weisel Partners
113	Kashable
220	Bungie
116	Russian Towers
4	Sundrop Farms
45	Origis Energy
22	Raindance Communications
39	Kemia
61	Claroty
96	Shopo
75	SunUp Financial (Balance Credit)
189	Reimagine Holdings Group
199	People.ai
139	iWon
80	CommScope
20	Cortexyme
212	VMate
8	Talaris Therapeutics
82	Yeehoo Group
119	Utilicom Networks
31	Therachon
6	iProperty.com
85	Bankera
164	Mile High Labs
179	Peijia Medical
152	Orazul Energy Partners
73	Fiagril
138	Himin Solar Energy Group
65	KZMall
213	Himalaya Media
19	G3 Exploration
43	CAI International
113	Falcon Group
6	Price Legacy Corp
205	CurtCo Media Group
173	AlarmBox
4	PowerFin Partners
53	Kela Group
193	Pantheon
68	Calix
116	Emerging Africa Infrastructure Fund
50	Sennder
155	Asia Online Limited
109	Cloud Constellation Corporation
9	TopSail Energy
125	Datto
80	Kernel
196	Voyager Labs
19	Producers Midstream
193	NetASPx
155	IXIA
169	HIHEY.COM
213	ESForce Holding
19	Endeavor Energy
52	Tristar Transport
19	Zennor Petroleum
172	EOS
175	IBCC
211	CTERA Networks
108	Smart Fabric
220	Nova Science Publishers
160	RSP Architects Planners & Engineers
100	Dude Solutions
10	Saxet III Minerals
85	C-III Holdings Inc
2	Urban Grid
68	ConnectSouth
220	Oxygen Media
19	Africa Oil Corp
171	Forefront Capital Management
59	ProEnergy Services
113	Fair Square Financial
214	Studio Movie Grill
109	Produced Water Transfer(PWT)
27	V-Wave
86	eProdigy Financial
2	Westinghouse Solar
127	Acision
19	Tall Oak Midstream
4	Green Mountain Energy
19	Lightning Gas
19	Insight Energy
103	Elsewedy Electric
172	NEO
59	QuantumScape
46	Urovant Sciences
147	PV Technologies India
224	CPM Braxis
0	Velvet Energy
70	Stelis Biopharma
39	AlixaRx
115	MainOne
168	Grupo Los Grobo
203	AllAdvantage
10	TerraForm Global
163	Parabilis
77	HomeGrocer.com
85	Hana Commercial Finance (“HCFI”)
164	HMD
214	Teleplace
166	Aspen Technology
44	Stealth BioTherapeutics
99	Cority
19	BlueJack Energy Solutions
207	Legalist
44	Hengrui Therapeutics
151	Cash Converters International
137	Trojan Battery
191	Forter
167	Soltec Trackers
191	Interpath Communications
78	AWCC Holdings
115	Aqua Comms
152	Pandion Energy
189	ITA Software
19	Bluewing Midstream
56	Scout Exchange
160	Sesame Workshop
197	DoiT International
121	PacketFabric
102	Allscripts
160	Harvest Health and Recreation
59	Noble Group
72	LoanMart
134	4D Molecular Therapeutics
1	ALung Technologies
197	Shift Technology
30	Pathway Medical Technologies
86	Mashang Consumer Finance
127	Movius Interactive
193	TOA Technologies
15	Personal Genome Diagnostics (PGD)
78	Nordex
207	Calxeda
227	MBA Polymers
71	Genizon BioSciences
155	Casa Systems
72	Utkarsh Micro Finance
179	Progyny
72	Oragroup SA
143	InnoGames
191	Bill Me Later
197	Aibee
156	HawkEye 360
44	Liquidia Technologies
84	Financial Software & Systems
90	Evolve Vacation Rental Network
12	Cebix
181	Diablo Technologies
24	Pieris Pharmaceuticals
20	Sprout Pharmaceuticals
79	Toob
41	Vaccinogen
86	Nav
69	Applied Optoelectronics
39	Archimedes Pharma
39	Netmeds
127	ChannelVAS
104	StoneCastle
121	CloudGenix
39	Pernix Therapeutics
24	Suzhou Kintor Pharmaceuticals
56	Status.im
128	GreenRoad Technologies
78	Luca Technologies
194	Logz.io
219	Porch
228	GetSwift
39	Auspex Pharmaceuticals
191	Ruigu
121	Nimble Storage
75	M-DAQ
110	Auctionata
66	Metalysis
96	Beyond the Rack
215	Truecaller
86	Wealthnavi
151	DoveBid
13	Elixir Pharmaceuticals
127	Ooma
17	Kythera Biopharmaceuticals
199	Manthan
140	Oculus
199	Leanplum
56	Everypath
37	BlueWillow Biologics
57	Sportradar
201	MariaDB Corporation
228	Dilithium Networks
171	Shuhe Technology
28	Drug Abuse Sciences
116	Phorm
15	Curetis
147	InVisage Technologies
223	Bosszhipin
216	iPinYou
189	Verne Global
31	LAM Therapeutics
126	Lifesize
32	SARcode Bioscience
11	Seven Bridges
160	TopHat.Io
39	Intec Pharma
140	Antenna79
227	Acast
102	deNovis
102	HealthEdge
131	Salsify
187	Livspace
156	Leclanché
68	Interxion
35	Spring
34	Artistdirect
84	Mswipe Technologies
112	MC10
191	True Fit
2	KSK Power Venture
211	Managed by Q
29	Oraya Therapeutics
84	Tandem
9	Urban Volt
133	Verenium
13	CoLucid Pharmaceuticals
165	Etsy
37	Calistoga Pharmaceuticals
22	FiberLight
79	Community Fibre
168	AppHarvest
201	BloomReach
35	Wadi
203	Baixing.com
199	DAYLI Financial Group
198	Greenplum Software
32	Elcelyx Therapeutics
39	NextWave Pharmaceuticals
101	Four Seasons Health Care
121	128 Technology
24	Geron
0	Augustus Energy Partners
29	ROX Medical
147	VeriSilicon Holdings
160	Zillow
201	xMatters
201	Virtual Instruments
124	CDNetworks
25	Proximagen
184	Aruba Networks
3	Foundation Medicine
68	TrueSpeed Communications
116	Wavenet
64	Galecto Biotech
54	CloudPassage
188	JumpCloud
211	Acopia Networks
12	Sinovac Biotech
30	Sotera Wireless
61	Anomali
191	Food52
25	SkinMedica
102	Remedy Partners
154	Kandou Bus
220	Sezmi Corporation
225	ChaCha
113	Invesmart
194	MarketShare
220	Helichenguang International Culture Media
41	Motus Therapeutics
27	Medicrea
76	RichRelevance
150	Sequans Communications
96	Jollychic
54	Mocana
4	Ascent Solar Technologies
48	Scoop Technologies
207	Spotlight Surgical
221	NexTone Communications
207	NanoH2O
161	Mojix
31	Tioma Therapeutics
104	Progressa
64	Calhoun Vision
42	Arstasis
85	Tide
199	IceKredit
198	Platfora
30	VisionCare Ophthalmic Technologies
214	Azubu
220	Innovid
123	Rocco Forte Hotels
8	Finch Therapeutics Group
17	Tetraphase Pharmaceuticals
57	CargoX
171	Braviant Holdings
116	Starent Networks
151	ICON International
174	Grupa Pracuj
205	Snow Corporation
7	Sheffield Resources
29	Ceterix Orthopaedics
198	AtScale
156	Philippine Airlines
79	Meriton Networks
114	Optasite
28	Emulate
147	TowerJazz
12	Carrick Therapeutics
84	Credorax
205	HOOQ
116	Helios Towers Tanzania
88	GCube Insurance Services
132	DataCore Software
147	Eagle Test Systems
104	Digit Insurance
172	Centrality
124	Xdrive
71	ArcherDX
225	MDC Partners
82	Seven Dreamers Laboratories
132	CDK Global
80	IntriCon
84	ProducePay
150	XMOS
199	DeepBlue Technology
14	Osprey Medical
154	AmberWave
147	Intellon Corporation
110	Catawiki
29	Ophthonix
190	Bingobox
29	MAKO Surgical
143	Turbine
94	SteadyMed Therapeutics
136	RatePAY
227	Bitly
13	Amphora Discovery
46	BioSerenity
166	ispace technologies
100	Medsphere Systems
65	Webuycars
149	Yunxi Technology
80	Leap Motion
201	Zenreach
57	PlanSource Holdings
128	Centrify
31	Synosia Therapeutics
141	gumi
166	Fetch Robotics
39	Vitae Pharmaceuticals
39	Somaxon Pharmaceuticals
155	Viewlocity Technologies
44	Exicure
30	Minerva Surgical
62	LensVector
213	Blockstack
5	OncoSec Medical
202	Astute Networks
17	GENFIT
148	Jana
29	InfoBionic
39	AcelRx Pharmaceuticals
175	NRStor C&I
62	FIH Mobile
28	GeneCast Biotechnology
38	Molecular Templates
206	SparkPost
46	Dance Biopharm
163	Auxly Cannabis Group
46	Nurx
32	Integrated Diagnostics
160	VGN Property Developers
130	Nykaa
86	Paxos
12	Sangamo Therapeutics
102	CARMAT
227	Kiko
39	NuPathe
205	Grindr
217	FleetMatics
17	Apexigen
191	Acumen Holdings
57	LiquidHub
134	Solstice Neurosciences
17	Cytokinetics, Inc.
12	Allena Pharmaceuticals
167	Tenor Networks
219	Puls
174	HireVue
126	Syndeo Corporation
214	Creative Planet
20	Peptimmune
97	Kajeet
48	Surf Air
84	Guangxindai
52	Movinga
31	Oryzon Genomics
22	Crown Castle
105	Xambala
145	Everyday Health
203	Fivestars
3	Alizé Pharma
217	Podium
17	Vivet Therapeutics
174	iCIMS
163	Relendex
59	Gevo
138	FRX Polymers
37	Solid Biosciences
227	Science Exchange
192	Teneros
16	Clementia Pharmaceuticals
17	Navidea Biopharmaceuticals
196	Cogito Corporation
77	Windeln.de
61	GoSecure, Inc. (formerly known as CounterTack)
65	Sonic Automotive
109	Laurel Networks
156	Volocopter
6	Fullsun International Holdings Group
110	GrubMarket
147	pSemi
195	OmniSci
211	Incipient
59	Primus Power
112	Kovio
109	NetEffect Corp
56	Linux Networx
112	Rockley Photonics
171	Tally Technologies
46	Virgin Pulse
193	Checkmarx
55	DataGravity
154	Wavesplitter
56	DeepMap
17	Cleave Therapeutics
30	KRY
193	Rocket Software
222	CallRail
54	ThreatMetrix
14	Genalyte
28	Protagonist Therapeutics
3	The Jackson Laboratory
84	Handle Financial
141	Actoz Soft
84	JUMO
52	Turvo
25	Sebacia
86	Samunnati
168	Karro Food Group
72	Lendified
227	InterSurvey
174	Visier
200	Sina
55	PerimeterX
225	Knowledge Networks
172	HIVE Blockchain
214	Linmon Pictures
137	Corona Networks
202	Demandware
217	Pipedrive
199	Unbabel
37	WaveTec Vision
54	Trapeze Networks
37	Cheetah Medical
126	Zipwhip
188	Vade Secure
111	Nanoradio
85	Thai Credit Retail Bank.
195	Terra Bella
191	Accretive Commerce
225	G5
66	Ather Energy
107	Hammerhead Systems
30	Aohua
171	Athena Home Loans
59	CoalTek
118	SpaceIL
180	Pixim
28	ABL Bio
116	Ascend Telecom Infrastructure Pvt. Ltd
86	South Indian Bank
163	Semafo
28	Healthmap Solutions
19	ROVOP
28	Edison Pharmaceuticals
215	RapidSOS
51	project44
96	Tamara Mellon
39	Bridge Pharmaceuticals
31	ARCA biopharma
0	Hurricane Energy
1	InVivo Therapeutics
155	Novera Optics
59	TAE Technologies
164	Muntons
39	Santaris Pharma
99	PathAI
110	Zebit, Inc.
84	Bolt
29	Micell Technologies
28	ITeos Therapeutics
195	Savi Technology
43	Autotalks
200	Wimdu
176	ASRR Capital
221	VSCO
57	ROOT Data Center
168	Excel Crop Care
45	Nova Lumos
227	Grassroots Cannabis
114	Arcadian Networks
125	AvePoint
156	HowStuffWorks
50	Whalehouse Technology
192	Buzzsaw.com
226	Yuanyu Radio
185	Siete Family Foods
171	WeShare
40	JW Therapeutics
167	GCA Services Group
86	optionsXpress
74	Savant Systems
31	CARsgen Therapeutics
172	Ground X
101	Nuna Incorporated
59	Cethar
75	Tinkoff Bank
111	Ouster
192	Buddy Media
72	MapleMark Bank
113	Forward Financing
144	Tonal
16	Turing Pharmaceuticals
190	Ulmart
111	Magis Networks
215	Gazillion, Inc.
101	Memorial Sloan - Kettering Cancer Center
36	Healthy.io
107	eero
52	FineEx
92	Questia Media
189	Bonial.com
72	Xac Bank
0	Fairmont Brine Processing
21	Laurus Labs
32	Vermillion
71	Principia Biopharma
191	familyshop18.com
217	Xactly
49	TriMet
46	OmniSonics Medical Technologies
10	Electro Power Systems
124	Wasabi Technologies
225	NextRoll
84	Canopy Financial
39	Supernus Pharmaceuticals
80	ICON Aircraft
208	The Athletic
113	Home Credit India
24	Elevation Pharmaceuticals
17	Santarus
219	Xiangwushuo
152	GlassPoint Solar
149	Mellanox Technologies
136	Huishoubao
84	TNG Fintech Group Inc.
168	Fertiberia
201	Huddle
129	Vestaron Corporation
57	PlumChoice
15	HTG Molecular Diagnostics
211	Aprimo
65	CarFirst
169	Yuntongxun
31	Rainier Therapeutics
180	Rapid7
75	MyCFO
24	InventisBio
125	ClearSlide
58	aXiomatic
110	Niaobu
189	Karius
23	CiVi Biopharma
21	InflaRx
61	Fortinet
2	Nautilus Solar Energy
36	Medbanks
28	Valneva
20	Encysive Pharmaceuticals
111	DiBcom
77	Gshopper
142	Forgame
110	Amplience
39	Novaliq
31	Global Blood Therapeutics
183	TodayTix
210	Jingle Networks
59	Next Step Living
217	Signpost
140	Finally Light Bulb
88	Global Risk Partners
170	NA-KD.com
32	ARIAD Pharmaceuticals
89	Unacademy
86	Forge
138	Saildrone
155	Interland
118	Pollen
69	Vertical Communications
72	Study Loans
76	MALL.cz
88	Beam Dental
161	Mist Systems
31	Raven Biotechnologies
19	APX
46	HealthTap
102	Verinata Health
53	Arctic Wolf Networks
181	Mintera
24	Afferent Pharmaceuticals
101	Acuity Eyecare Group
64	Evolva
66	Divergent 3D
30	NovaCardia
138	Kokam
12	Faraday Pharmaceuticals
188	Numerify
180	Sepaton
155	Oracle Dyn
150	Transmeta
96	INDOCHINO
201	Interwise
40	Akebia Therapeutics
31	Cabaletta Bio
49	Mayan Networks
28	Intercell
184	Micromax Informatics
158	Lehigh Technologies
201	Inxight Software
84	Origami
86	Fumi Technology
172	Ledger
189	Keywords Studios
68	Telseon
72	Zions Bancorporation
15	Second Genome
227	Kaishu Jianggushi
137	BrightVolt
44	Ascenta Therapeutics
167	BrightLink Networks
151	Business Big Data
220	ThePaper.cn
200	ResearchGate
68	TalkTalk
32	OxThera
150	Xelerated
186	Marley Spoon
198	dataxu
44	Akari Therapeutics
32	Castle Biosciences
124	BaishanCloud
44	Raptor Pharmaceuticals
10	Infinite Power Solutions
11	TELA Bio
225	Simulmedia
218	eCircle
189	IntelePeer
220	Tinopolis
95	Viveve
77	OkBuy.com
196	AlphaSense
191	Loxam Holding
196	Conversica
28	AngioScore
189	ViaWest
26	Replimune Group
214	ICTV, Inc.
199	Amperity
39	Cardiokine
142	Funplus
121	ActiveVideo Networks
110	Birchbox
86	PPDai
62	ArrayComm
3	PIQUR Therapeutics
201	Superdata Software Technology (Guangzhou) Co., Ltd.
37	EyePoint Pharmaceuticals
40	HistoSonics
183	Boku
129	Pivot Bio
29	VitalConnect
33	Rheonix
229	Peel
181	DisplayLink
21	Galmed Pharmaceuticals
182	SoundAI
87	Alan
220	Datalogix
166	Plex Systems
181	Cradle Technologies
196	Movidius
191	Mimeo
220	TheStreet
71	Verdezyne
227	Candid
95	OrCam Technologies
63	Sapphire Digital
46	98point6
7	FNX Mining Company Inc
178	Beautycounter
138	Lucibel
61	eSentire
183	Juhe.cn
67	Standard Cognition
54	PSafe Technology
10	Achates Power
163	HoneyBook
36	New Horizon Health
181	Avere Systems
31	Adagene
37	Laboratory for Advanced Medicine
220	UGO Entertainment
28	Acclarent
146	T-RAM Semiconductor
189	Tanglin
31	Corvidia
20	Sienna Biopharmaceuticals
40	Tobira Therapeutics
74	Ostendo Technologies
40	AnaptysBio
48	Car2Go
157	Ultrahaptics
144	Cityblock Health
206	CloudHealth Technologies
3	GenVault
43	SRE Alabama - 2
78	Applied solar Technologies
230	Tapjoy
42	Visiogen
125	Proofpoint
193	Zendesk
126	Sylantro
103	Golden Star Resources
8	Artisan Pharma
155	PhyFlex Networks
95	Spinal Kinetics
95	BAROnova
28	Kite Pharma
5	CellBiosciences
201	NuoDB
145	Health Mall
225	Recyclebank
146	Xan3D Technologies
181	Mythic
28	Coley Pharmaceutical Group
38	CTI BioPharma Corp.
29	OptiMedica
39	Tragara
189	Masergy Communications
114	Mesa Communications Group
93	Endoceutics
32	Lasergen
184	Powermat Technologies
24	UroGen Pharma
133	Gracell Biotechnologies
84	Pay By Touch
163	Canopy Rivers
185	SunOpta
65	Yangche Diandian
28	Intellikine
110	iAsiaworks
49	Zaffire
25	Biocare Medical
24	Nevakar
24	Arcellx
138	Trony Solar
83	modu
57	Kenona Industires
227	HyperSat
19	CGG SA
226	Wemakeprice
160	PropTiger
87	Allianz
17	Datavant
62	Ensemble Communications
109	Verivue
158	Bloomage BioTechnology
202	Aconex Limited
176	Essel Highways
39	Corium International
0	Velocys
3	Intellia Therapeutics
200	Just Dial
148	Handango
28	Zalicus
184	Ruckus Wireless
105	Licaifan
156	General Dynamics
130	OVS
61	Agari
69	Telephia
39	Enanta Pharmaceuticals
206	NetBase Solutions
160	BuyerLink
91	Onion Math
116	Wavesmith Networks
110	Everything But The House (EBTH)
195	ParAccel
19	Rive Technology
230	Phunware
167	Hydrofarm
189	Verance Corp
10	Allconnect
58	moka5
29	SetPoint Medical
211	Achilles Group
166	Yunzhou Intelligence Technology
169	Avenue Supermarts (D-Mart )
86	OKCredit
61	Corelight
174	Workable
29	Implanet
23	Universal Health International
207	MapAnything
226	ChoiceStream
101	Helian Health
68	Flashcom
149	VeloCloud
229	King.com
213	Valimail, Inc.
227	Laoyuegou
15	Genapsys Inc.
196	Ironclad
79	Geocast Network Systems
79	Allegro Networks
10	Sensity Systems
20	Bolt Biotherapeutics
93	Median Technologies
179	CVS Group plc
44	Eureka Therapeutics
22	InPhonic
64	Symic Biomedical
206	Artemis Health
107	netvmg
80	ClearCube
116	Nujira
193	ServiceNow
159	Cushman & Wakefield
103	PST Tankers
227	GT Advanced Technologies
1	Cellular Biomedicine Group (CBMG)
29	Biom'Up
170	Pomelo Fashion
183	99Bill
106	Treatwell
39	Rgenix
170	FabFitFun
191	Paddle8
39	Altea Therapeutics
106	Emao.com
155	Plexxi
37	Corgentech
10	Akenerji Elektrik Uretim
54	Flashpoint
132	Philo
84	Soldo
215	Chukong Technologies
91	African Leadership Academy
95	Zounds
163	OfBusiness
190	Simba Sleep
149	Janrain
189	Rimag
227	Ds.cn
211	MarketTools
19	Etagen
64	Surrozen
29	Sesen Bio, Inc.
28	Bellerophon Therapeutics
83	Staccato Communications
207	Yunxuetang
184	BelAir Networks
195	ClickFox
121	Figma
230	Xamarin
227	Nash Work
38	7TM Pharma
66	Formel D GmbH
129	MycoTechnology
201	Entellium
44	Iconic Therapeutics
149	ThinkHR
10	Summit Energy
31	Chrono Therapeutics
110	Princeton eCom
6	GVA
29	Aerin Medical
42	Lombard Medical plc
125	CloudPay
118	Red Planet Hotels
218	ShareThis
99	Awarepoint
11	Pharvaris
211	OCZ Technology
163	Mintifi
14	Urgent Team Holdings, Inc.
197	Starship Technologies
207	Prevalent Networks
38	Nanobiotix
169	Office Max
76	Framebridge
124	SiberCore Technologies
38	Yumanity Therapeutics
228	trippiece
165	Giosis
30	OrthoSensor
107	Nishan Systems
218	ROKT
94	Adamas Pharmaceuticals
152	Baker Oil & Gas
221	Puma Technology
46	Virta
101	Caregiver, Inc.
147	Jiangsu Shunda Semiconductor Development
47	Augmedix
39	Sirtris Pharmaceuticals
168	FarmLink
95	Enable Injections
165	Qoo10-Indonesia
170	Shoes For Crews
214	Sandbox VR
173	Big Bear Networks
160	Local Matters
25	Concentric Analgesics
42	Solta Medical
150	EZChip
167	Alltub Group
179	Xpect Vision Technology
138	Innovalight
11	Marinus Pharmaceuticals
167	Lumson
221	Doximity
39	Affinium Pharmaceuticals
39	Genkyotex
85	agri.capital
20	Highland Therapeutics
44	Cognition Therapeutics
171	Folio
86	Liberis
227	Liquid Robotics
229	Vivotech
42	USGI Medical
30	Zyga Technology
75	Neuberger Berman Loan Advisers Holdings LP
197	Appier
84	Greenlight Financial Technology
42	InSound Medical
170	Missoni Spa
27	Opsona
4	SunFunder
192	MindTickle
132	VIRTUS Data Centres
212	SAY Media
26	TorreyPines Therapeutics
120	Olo
110	Tongshifu
37	BioXell
167	Japfa Comfeed Indonesia
191	Endeca
62	Cambrios Technologies
16	MEI Pharma
30	Fluidnet
84	Spreedly
116	Cedar Point Communications
187	Notonthehighstreet
45	Greenlight Planet
210	Novarra
103	ZESA Holdings
202	Liveops
216	PebblePost
230	Job Today
21	QuVa Pharma
127	Ubiquisys
59	BluEarth Renewables
73	Parag Milk Foods
111	Zeevo
90	Tourlane
154	Aledia
27	Profusa
28	BioTime
96	Mitra Adiperkasa
123	onefinestay
186	flaschenpost SE
57	Yunnex
19	Interlapse Technologies Corp.
221	ASSIA
223	eCheng
86	Trulioo
125	Oodrive
230	MOJIO
13	Arakis Limited
191	ChannelAdvisor
146	Cymbet
29	iPierian
59	Bulb
227	Enlighted
206	Domino Data Lab
36	Viz
83	ANDA Networks
130	Bustle Digital Group
12	NorthStar Medical Radioisotopes
62	Airbiquity
54	ClearDATA
84	Monese
206	SendGrid
225	Integrate
110	Deliv
28	Plexxikon
30	Pulse Biosciences
147	EverSpin Technologies
70	BrightGene
145	OraMetrix
202	Access Alto
101	Synyi
60	ZeroFOX
84	Touzhijia.com
84	Currencycloud
121	Reflexis Systems
132	Redington
20	Corcept Therapeutics
86	ArgonCredit
106	Maihaoche.com
189	Mall Parking
110	Food.com
84	Vanco Payment Solutions
74	Fuhuajie Industrial (SHENZHEN)
132	Primary Data
214	Triotech
26	Y-mAbs Therapeutics
224	Global Sports Commerce
67	Catch.com.au
56	ECi Software Solutions
47	Essent Healthcare
167	Nest Labs
77	Zbird
154	Corsair Components
46	Connect Biopharmaceuticals
209	Triad Broadcasting Company
41	Twentyeight-Seven Therapeutics
16	Peninsula Pharmaceuticals
224	Exiger
157	Muzik
56	VAST Data
29	Stereotaxis
104	V CREDIT
90	FXTrip
74	Actions Semiconductor
79	Globix Corporation
56	Malwarebytes
156	AerFin
190	Reflect.com
109	Dotcast
59	One Energy
216	Wayz.ai
9	Kineticor
63	SelfCare.com
200	GoBear
224	Pactera
164	Beloxxi
15	Asuragen
187	Lianhua Supermarket
110	Phoenix Finance
58	Level Access
93	BioMatrix Specialty Pharmacy
113	Phoenix Finance
85	Liberty SBF
104	Capco
53	AppGuard
110	Magex
10	CESC
168	Arysta Life Science
161	Meraki
28	Singlera Genomics
217	Cordys
137	Arecont Vision
189	Etix Everywhere
137	Neoconix
99	Kinnser Software
84	Finicity
18	Viracta Therapeutics
135	The Access Group
52	Nexxiot
62	Makeblock
180	Decision Sciences
203	Kiosked
6	IndiaHomes
118	Inspirato
52	Xinning Logistics
31	EndoStim
67	Epet.com
84	Wave
107	Agami System
121	Glint
35	Konga Online Shopping
28	Logical Therapeutics
95	SurgRx, Inc
227	ConSentry Networks
78	Terramera
150	Peraso Technologies
173	M2I Life Sciences
217	Front App
52	56Pingtai.net
73	Liquor Easy
212	FloSports
3	CATASYS
84	Suryoday Small Finance Bank
110	Kobo
64	Synthorx
56	SAVO
214	Starbreeze
150	Vayyar
124	Icarian
68	KaiOS Technologies
93	Longs Drug Stores
78	Onyx Renewable Partners
227	Terressentia
29	Signostics
93	Pharmacy2U
161	Webraska
169	Luvo
84	Pleo
72	Numbrs
28	Taligen Therapeutics
96	ModCloth
86	BlockFi Lending LLC
32	iScience Interventional
227	Mixpace
126	MATRIXX Software
208	SMAAASH
17	Aevi Genomic Medicine
215	Dunzo
36	VoxelCloud
20	Avidia
190	Quidsi
224	Fresche Solutions
43	Peloton Technology
8	Pluristem Therapeutics
221	NS1
74	Wonder Workshop
85	ClearBank
153	DivideBuy
33	Kezar Life Sciences
